%time,field.header.seq,field.header.stamp,field.header.frame_id,field.origin.x,field.origin.y,field.origin.z,field.dir.x,field.dir.y,field.dir.z,field.score
1626204322500477515,128,1626204322460881471,camera_color_optical_frame,591.739746094,3.7320997715,0.0,nan,nan,nan,nan
1626204322599132180,129,1626204322559643030,camera_color_optical_frame,568.179748535,3.73191380501,0.0,nan,nan,nan,nan
1626204322764476540,130,1626204322725570201,camera_color_optical_frame,485.345153809,3.73697805405,0.0,-33.6613845825,10.9418878555,151.066268921,0.173521518707
1626204322857552013,131,1626204322820527791,camera_color_optical_frame,446.436218262,3.74043798447,0.0,-37.8293228149,14.1347637177,149.673446655,0.157630696893
1626204322956874687,132,1626204322917579412,camera_color_optical_frame,427.303161621,3.74032020569,0.0,-38.8971290588,14.1850032806,149.364608765,0.151455119252
1626204323057338004,133,1626204323012585163,camera_color_optical_frame,414.245941162,3.74014759064,0.0,-39.5866699219,14.188501358,149.163375854,0.148456215858
1626204323145667236,134,1626204323109288930,camera_color_optical_frame,390.310241699,3.73653078079,0.0,-66.5505828857,35.6225166321,133.774688721,0.0734849348664
1626204323237458327,135,1626204323200349330,camera_color_optical_frame,403.157836914,3.42275285721,0.0,-58.969707489,33.5136070251,138.244613647,0.0880261212587
1626204323332081562,136,1626204323294180870,camera_color_optical_frame,333.995666504,9.61789417267,0.0,-128.749176025,33.2616119385,67.9424209595,0.0337261669338
1626204323427785330,137,1626204323389601945,camera_color_optical_frame,328.129089355,22.7095794678,0.0,-72.9041519165,49.662979126,124.848297119,0.0668130069971
1626204323517870478,138,1626204323481548309,camera_color_optical_frame,287.63180542,26.9279556274,0.0,-124.428512573,87.5001220703,-0.0,0.0253199599683
1626204323607682997,139,1626204323568955421,camera_color_optical_frame,279.824401855,29.2293510437,0.0,-121.475036621,83.5361633301,11.2540893555,0.0278874002397
1626204323724475162,140,1626204323681210041,camera_color_optical_frame,265.455474854,33.7957344055,0.0,-110.604934692,107.578086853,-0.0,0.0215039309114
1626204323825747068,141,1626204323782936573,camera_color_optical_frame,257.622131348,37.3750305176,0.0,-98.0085678101,108.789756775,-21.2592849731,0.022790979594
1626204323914113605,142,1626204323873834848,camera_color_optical_frame,251.734436035,39.6502799988,0.0,-95.4335021973,118.950942993,-0.0,0.018923541531
1626204324008843420,143,1626204323969814777,camera_color_optical_frame,212.580963135,50.7737960815,0.0,-74.5854415894,133.231674194,-0.0,0.0157831888646
1626204324099466330,144,1626204324062257051,camera_color_optical_frame,204.419265747,53.6904067993,0.0,-61.8314971924,133.174728394,-17.929933548,0.0169304516166
1626204324195269368,145,1626204324156132459,camera_color_optical_frame,194.946258545,55.635925293,0.0,-56.8849029541,139.721054077,0.0,0.0153013775125
1626204324300270050,146,1626204324260030508,camera_color_optical_frame,185.503356934,57.5954093933,0.0,-56.0861282349,150.684539795,-0.0,0.0124297803268
1626204324394471097,147,1626204324358856678,camera_color_optical_frame,117.284843445,115.017929077,0.0,-35.3225440979,135.166931152,65.0010452271,0.0187547560781
1626204324487507862,148,1626204324448622941,camera_color_optical_frame,114.702201843,119.257911682,0.0,-32.4716033936,123.574737549,88.1062545776,0.0252683386207
1626204324587993314,149,1626204324541839122,camera_color_optical_frame,115.028572083,125.466567993,0.0,-34.2428436279,137.783035278,59.3055915833,0.0179086755961
1626204324678066796,150,1626204324637816905,camera_color_optical_frame,116.631820679,146.681442261,0.0,-26.6123981476,136.65826416,66.1339569092,0.0195788759738
1626204324778995897,151,1626204324739756584,camera_color_optical_frame,119.269927979,151.595321655,0.0,-29.2419128418,117.116699219,-98.5184249878,0.0255379807204
1626204324869026579,152,1626204324832273483,camera_color_optical_frame,121.565437317,162.67338562,0.0,-8.45605278015,123.702713013,-93.8974533081,0.02561413683
1626204324961808029,153,1626204324924950599,camera_color_optical_frame,118.622825623,168.536895752,0.0,-29.0777320862,138.630432129,60.1664962769,0.0178582016379
1626204325048434997,154,1626204325016947031,camera_color_optical_frame,119.288223267,174.078735352,0.0,-29.1661148071,130.133300781,78.3883895874,0.0210863091052
1626204325139765487,155,1626204325103178262,camera_color_optical_frame,118.289215088,174.738098145,0.0,-32.1832313538,134.195571899,68.9192733765,0.0197212081403
1626204325229627205,156,1626204325192868709,camera_color_optical_frame,120.908874512,176.695037842,0.0,-27.2836666107,135.48274231,68.469581604,0.0195187646896
1626204325329409981,157,1626204325283524274,camera_color_optical_frame,121.551841736,176.677383423,0.0,-25.563041687,136.176437378,67.6759185791,0.0192595943809
1626204325420344212,158,1626204325378799676,camera_color_optical_frame,130.994171143,169.282867432,0.0,-43.2813491821,152.980255127,0.0,0.0146106490865
1626204325514521474,159,1626204325475163698,camera_color_optical_frame,134.938140869,167.109786987,0.0,-38.0985870361,158.789581299,0.0,0.0130258882418
1626204325608459870,160,1626204325569508790,camera_color_optical_frame,141.460357666,159.307357788,0.0,-49.074382782,147.487960815,0.0,0.0155609967187
1626204325702489516,161,1626204325664768695,camera_color_optical_frame,148.860015869,154.056335449,0.0,-43.3506088257,147.59753418,21.0901966095,0.0162041559815
1626204325796185987,162,1626204325754205226,camera_color_optical_frame,157.134597778,145.81137085,0.0,-51.826915741,150.657119751,0.0,0.0141089716926
1626204325874103829,163,1626204325838876485,camera_color_optical_frame,162.337005615,140.591293335,0.0,-64.5071334839,132.107635498,52.1253471375,0.0193413831294
1626204325967904066,164,1626204325926141262,camera_color_optical_frame,171.916549683,134.521942139,0.0,-56.3875808716,148.366851807,0.0,0.0149581013247
1626204326067779638,165,1626204326020240783,camera_color_optical_frame,175.385025024,133.611602783,0.0,-65.4951171875,145.733230591,0.0,0.014985665679
1626204326240152815,166,1626204326111986160,camera_color_optical_frame,185.374053955,126.678138733,0.0,-67.4862442017,142.766647339,0.0,0.0154362488538
1626204326296985862,167,1626204326260886669,camera_color_optical_frame,186.300201416,124.524169922,0.0,-68.4077835083,147.53024292,0.0,0.0141414841637
1626204326368187095,168,1626204326334772109,camera_color_optical_frame,189.32749939,122.299720764,0.0,-67.391418457,137.040588379,28.71210289,0.0174364242703
1626204326411188448,169,1626204326375316381,camera_color_optical_frame,194.089675903,119.256973267,0.0,-72.9190750122,127.289611816,53.1125297546,0.0200502295047
1626204326505365446,170,1626204326467728137,camera_color_optical_frame,204.767791748,105.870681763,0.0,-56.8310012817,119.405380249,85.3756713867,0.0219295695424
1626204326602885005,171,1626204326561062812,camera_color_optical_frame,207.399353027,95.7901535034,0.0,-68.5735015869,114.986633301,82.4922485352,0.0229477211833
1626204326703789311,172,1626204326657605409,camera_color_optical_frame,208.684967041,95.4306259155,0.0,-68.631362915,113.780075073,84.2734298706,0.0236042980105
1626204326794472506,173,1626204326751332521,camera_color_optical_frame,209.636047363,92.5116729736,0.0,-81.3181304932,106.23298645,82.6677780151,0.0258567333221
1626204326885168437,174,1626204326848302602,camera_color_optical_frame,215.843017578,86.2151412964,0.0,-84.3594284058,121.43271637,49.4100227356,0.0208690613508
1626204326972071534,175,1626204326937004327,camera_color_optical_frame,225.433456421,78.3699111938,0.0,-94.852722168,111.220466614,54.6832199097,0.0239726565778
1626204327060980315,176,1626204327024569272,camera_color_optical_frame,223.680358887,77.1881866455,0.0,-68.7261657715,117.269584656,78.703453064,0.0212252028286
1626204327149118317,177,1626204327107691049,camera_color_optical_frame,234.783599854,71.9525756836,0.0,-91.21875,108.594329834,66.1748428345,0.0232399702072
1626204327241786670,178,1626204327199722528,camera_color_optical_frame,245.877548218,72.7128143311,0.0,-98.8553237915,107.449645996,55.1797294617,0.0259340554476
1626204327337790527,179,1626204327298095941,camera_color_optical_frame,248.158996582,65.7589569092,0.0,-97.6691894531,103.25844574,65.4340515137,0.0241843685508
1626204327433559983,180,1626204327395139694,camera_color_optical_frame,256.652404785,59.2483825684,0.0,-102.844535828,93.8302154541,72.0466842651,0.0292217936367
1626204327528740025,181,1626204327493960857,camera_color_optical_frame,263.15625,54.992767334,0.0,-109.641639709,98.3935241699,51.1708984375,0.0245551690459
1626204327628608653,182,1626204327584616661,camera_color_optical_frame,263.815856934,53.032459259,0.0,-102.903778076,105.416793823,51.1783370972,0.0228362828493
1626204327718163072,183,1626204327681760787,camera_color_optical_frame,273.584472656,46.8601989746,0.0,-108.018051147,98.9422607422,-53.7591285706,0.0226959083229
1626204327811764958,184,1626204327777360439,camera_color_optical_frame,278.841491699,44.254524231,0.0,-104.70740509,101.061058044,-56.5759658813,0.0245020575821
1626204327912567478,185,1626204327871090650,camera_color_optical_frame,281.428833008,43.9171142578,0.0,-108.29322052,105.636489868,-36.1475296021,0.0216682236642
1626204328011346036,186,1626204327969134092,camera_color_optical_frame,283.371063232,43.5568580627,0.0,-106.200111389,112.141532898,-15.310210228,0.0197243764997
1626204328105410324,187,1626204328067503213,camera_color_optical_frame,282.450256348,39.3351821899,0.0,-60.3671417236,39.849281311,-144.458404541,0.0936242416501
1626204328200609737,188,1626204328162997484,camera_color_optical_frame,350.30355835,26.6532421112,0.0,nan,nan,nan,nan
1626204328293255983,189,1626204328255451917,camera_color_optical_frame,287.942230225,35.7177352905,0.0,-52.3148498535,40.4909934998,-147.704025269,0.0986897498369
1626204328392339022,190,1626204328352016925,camera_color_optical_frame,297.438781738,33.4423599243,0.0,-109.77431488,107.312553406,-23.5222873688,0.0217832401395
1626204328486980038,191,1626204328450880765,camera_color_optical_frame,359.400939941,26.5987319946,0.0,nan,nan,nan,nan
1626204328585194962,192,1626204328542039632,camera_color_optical_frame,359.437683105,26.5661525726,0.0,nan,nan,nan,nan
1626204328673554108,193,1626204328633168935,camera_color_optical_frame,299.712005615,30.1976261139,0.0,-128.045898438,82.6748733521,-30.4144535065,0.0250578578562
1626204328768220030,194,1626204328730491876,camera_color_optical_frame,304.263946533,30.8439350128,0.0,-132.116729736,94.0870056152,-0.0,0.0206547770649
1626204328855727236,195,1626204328820570230,camera_color_optical_frame,304.601989746,29.856880188,0.0,-131.179489136,79.169342041,-25.566034317,0.0252042543143
1626204328946556104,196,1626204328910361528,camera_color_optical_frame,369.910308838,29.2172737122,0.0,nan,nan,nan,nan
1626204329033288196,197,1626204328997431755,camera_color_optical_frame,371.123443604,29.2256965637,0.0,nan,nan,nan,nan
1626204329128839058,198,1626204329088822364,camera_color_optical_frame,369.900756836,31.8092498779,0.0,nan,nan,nan,nan
1626204329226166500,199,1626204329182845115,camera_color_optical_frame,369.87512207,34.3831748962,0.0,nan,nan,nan,nan
1626204329320895762,200,1626204329279948234,camera_color_optical_frame,369.879333496,35.6774253845,0.0,nan,nan,nan,nan
1626204329421957176,201,1626204329382546186,camera_color_optical_frame,313.728637695,30.5183086395,0.0,-100.876533508,31.8504600525,119.44103241,0.0500336252153
1626204329512978682,202,1626204329473908901,camera_color_optical_frame,318.096221924,37.9111289978,0.0,-96.5203857422,41.8035163879,120.027778625,0.0454562529922
1626204329602576637,203,1626204329567838191,camera_color_optical_frame,315.041595459,44.4557685852,0.0,-99.7545776367,49.9311904907,113.47756958,0.0427259169519
1626204329692600375,204,1626204329657568216,camera_color_optical_frame,302.658691406,44.211605072,0.0,-129.85647583,45.7232322693,75.2643966675,0.0305561088026
1626204329788948479,205,1626204329750984907,camera_color_optical_frame,298.531829834,56.1821861267,0.0,-101.407020569,5.62220859528,123.435325623,0.0466470196843
1626204329875187355,206,1626204329835595607,camera_color_optical_frame,304.602416992,67.055480957,0.0,-99.4459075928,35.0549354553,119.775405884,0.0445422679186
1626204329964488488,207,1626204329923212766,camera_color_optical_frame,288.282043457,65.1081237793,0.0,-99.9624328613,9.99438381195,124.430488586,0.0518830269575
1626204330056408604,208,1626204330018424272,camera_color_optical_frame,287.296264648,68.9983978271,0.0,-103.030128479,2.67925071716,122.047851562,0.0505951121449
1626204330149712725,209,1626204330108501672,camera_color_optical_frame,285.372497559,69.6608505249,0.0,-105.684059143,6.2648897171,119.35823822,0.051275562495
1626204330250333986,210,1626204330210479259,camera_color_optical_frame,281.781677246,77.1754379272,0.0,-106.400367737,0.262072533369,-118.83380127,0.0531414411962
1626204330341031076,211,1626204330304556608,camera_color_optical_frame,281.758209229,82.4123153687,0.0,-105.736846924,7.95144128799,-119.195037842,0.0575592629611
1626204330435745110,212,1626204330397532224,camera_color_optical_frame,282.078277588,83.7112197876,0.0,-107.959587097,11.2986183167,-116.660858154,0.0552191063762
1626204330521175380,213,1626204330485553979,camera_color_optical_frame,281.421936035,83.3900527954,0.0,-103.002891541,6.57259750366,-121.909736633,0.0603232160211
1626204330610652784,214,1626204330571229219,camera_color_optical_frame,281.432922363,83.0340270996,0.0,-100.410621643,1.87286186218,-124.459762573,0.0599686205387
1626204330703710761,215,1626204330661134004,camera_color_optical_frame,272.00604248,82.0584106445,0.0,-101.284255981,1.25463294983,123.68157196,0.0530083179474
1626204330793713566,216,1626204330756496667,camera_color_optical_frame,269.99798584,84.0335159302,0.0,-123.987350464,15.241818428,-96.8224182129,0.0390199534595
1626204330896369375,217,1626204330849896430,camera_color_optical_frame,269.359039307,83.0826187134,0.0,-122.738128662,15.5952501297,98.5089645386,0.038086142391
1626204330979334605,218,1626204330942270755,camera_color_optical_frame,269.027832031,81.7464370728,0.0,-119.274871826,12.7016906738,103.55406189,0.038838353008
1626204331070464330,219,1626204331036139726,camera_color_optical_frame,271.314025879,81.7450180054,0.0,-131.243682861,44.7458724976,73.2214050293,0.0310397092253
1626204331169567384,220,1626204331131291627,camera_color_optical_frame,274.898071289,83.0351638794,0.0,-135.541397095,81.2998504639,-0.0,0.0221084170043
1626204331257507163,221,1626204331224642515,camera_color_optical_frame,273.951934814,81.7423934937,0.0,-134.354568481,92.5412902832,-0.0,0.0214018467814
1626204331345103350,222,1626204331306380510,camera_color_optical_frame,276.204162598,83.0771636963,0.0,-129.082565308,98.4208602905,-0.0,0.0210976991802
1626204331434693758,223,1626204331397493839,camera_color_optical_frame,276.860565186,80.7761077881,0.0,-108.287719727,110.234390259,-14.4285297394,0.0209850240499
1626204331527595205,224,1626204331488530874,camera_color_optical_frame,277.84588623,80.4501190186,0.0,-107.579666138,109.744430542,-22.2926769257,0.0214625969529
1626204331623080901,225,1626204331583988189,camera_color_optical_frame,279.822540283,80.4401855469,0.0,-101.896972656,125.639099121,-0.0,0.0157697834074
1626204331716159090,226,1626204331678525924,camera_color_optical_frame,284.048400879,77.8379821777,0.0,-92.8273162842,131.875335693,-0.0,0.014844449237
1626204331810128617,227,1626204331771792650,camera_color_optical_frame,285.041259766,79.7796096802,0.0,-80.7521362305,139.55670166,-0.0,0.0131998481229
1626204331903365888,228,1626204331864584207,camera_color_optical_frame,285.045959473,78.451133728,0.0,-78.9051361084,130.788238525,-28.5212841034,0.0163486208767
1626204331992304775,229,1626204331955647945,camera_color_optical_frame,286.657012939,76.5211791992,0.0,-83.3433685303,133.997055054,-0.0,0.0150830261409
1626204332085613142,230,1626204332043367147,camera_color_optical_frame,287.644805908,72.2875366211,0.0,-83.7709350586,139.455932617,-0.0,0.0132830925286
1626204332169644274,231,1626204332134616613,camera_color_optical_frame,288.945983887,69.6911315918,0.0,-84.6660461426,132.953277588,-0.0,0.0154609996825
1626204332263208125,232,1626204332224287509,camera_color_optical_frame,294.164978027,68.0130004883,0.0,-78.9524917603,129.551742554,-34.0861701965,0.0171462185681
1626204332356659719,233,1626204332320047616,camera_color_optical_frame,295.129821777,61.5248222351,0.0,-80.5443115234,126.79095459,-40.8009033203,0.0182519257069
1626204332449083861,234,1626204332413939952,camera_color_optical_frame,293.491333008,64.134765625,0.0,-79.7182540894,129.002746582,-34.4168052673,0.0166963841766
1626204332536757587,235,1626204332501389265,camera_color_optical_frame,292.857452393,68.3386611938,0.0,-87.868270874,137.137130737,-0.0,0.0136616928503
1626204332625220799,236,1626204332589169979,camera_color_optical_frame,292.513977051,71.0204925537,0.0,-80.9250030518,129.749084473,-27.4906806946,0.0165363661945
1626204332706349241,237,1626204332669377326,camera_color_optical_frame,293.523040771,79.7721252441,0.0,-76.6441802979,138.913589478,-0.0,0.0143193528056
1626204332804511503,238,1626204332762961626,camera_color_optical_frame,297.074676514,83.3940887451,0.0,-77.0377960205,138.84967041,-0.0,0.0141878724098
1626204332888544835,239,1626204332853132009,camera_color_optical_frame,296.134155273,87.9386291504,0.0,-67.7675476074,144.460800171,-0.0,0.0138982292265
1626204332981340436,240,1626204332943369388,camera_color_optical_frame,301.018554688,94.4655761719,0.0,-51.9169464111,111.362838745,-99.6875152588,0.0227079465985
1626204333066538049,241,1626204333032764673,camera_color_optical_frame,303.293884277,98.7146759033,0.0,-51.7915763855,125.248352051,-79.4455718994,0.0173288788646
1626204333158721245,242,1626204333121318578,camera_color_optical_frame,304.613739014,100.037033081,0.0,-54.8121833801,131.204223633,-65.2870254517,0.0163904745132
1626204333245557083,243,1626204333207739353,camera_color_optical_frame,303.291625977,99.6882247925,0.0,-68.8816986084,140.921646118,-0.0,0.0134366378188
1626204333333825530,244,1626204333297610044,camera_color_optical_frame,299.420013428,98.7030410767,0.0,-76.1191253662,148.886306763,-0.0,0.0114301368594
1626204333450318530,245,1626204333408124446,camera_color_optical_frame,298.080108643,99.6848907471,0.0,-77.8187637329,150.68510437,-0.0,0.0110233603045
1626204333548045869,246,1626204333505593299,camera_color_optical_frame,297.727478027,100.659591675,0.0,-73.5875167847,146.314453125,-0.0,0.0123266018927
1626204333639417244,247,1626204333600636243,camera_color_optical_frame,296.776580811,100.351211548,0.0,-72.4785766602,139.718231201,-36.2074737549,0.0147373238578
1626204333730485708,248,1626204333694147109,camera_color_optical_frame,296.787200928,99.3597564697,0.0,-70.7379760742,139.144210815,-42.0067024231,0.0153109747916
1626204333826427594,249,1626204333790910959,camera_color_optical_frame,297.43939209,100.009857178,0.0,-78.3056182861,136.036941528,-38.2392463684,0.0157209280878
1626204333924486114,250,1626204333882531642,camera_color_optical_frame,297.094268799,99.0341262817,0.0,-77.2539367676,139.062820435,-26.8545188904,0.0147215425968
