%time,field.header.seq,field.header.stamp,field.header.frame_id,field.origin.x,field.origin.y,field.origin.z,field.dir.x,field.dir.y,field.dir.z,field.score
1647959338919249707,9231,1647959338807245492,camera_color_optical_frame,348.724761963,84.0193862915,0.0,66.1811981201,102.422531128,-161.820724487,0.0254051424563
1647959338947020902,9232,1647959338922379732,camera_color_optical_frame,349.244293213,82.9862594604,0.0,70.9918518066,103.182571411,-159.001922607,0.023257529363
1647959339108897827,9233,1647959339084939479,camera_color_optical_frame,350.018707275,83.2541122437,0.0,68.6730804443,105.034980774,-158.786270142,0.0223414730281
1647959339360151697,9234,1647959339327890872,camera_color_optical_frame,352.380981445,80.1184997559,0.0,64.6463470459,92.1192550659,-169.202255249,0.0300140976906
1647959339870991044,9235,1647959339847476959,camera_color_optical_frame,384.235534668,67.8567733765,0.0,49.2918357849,120.897819519,-154.19229126,0.0187744814903
1647959340111541001,9236,1647959340080323934,camera_color_optical_frame,384.245300293,70.1790771484,0.0,36.8391952515,118.391563416,-160.088119507,0.0219770893455
1647959340738636541,9237,1647959340714440345,camera_color_optical_frame,305.641204834,162.604278564,0.0,-1.76688289642,149.132293701,-134.224273682,0.0129971681163
1647959340976651696,9238,1647959340946618795,camera_color_optical_frame,303.290039062,166.267807007,0.0,-3.09290504456,147.284896851,-136.43963623,0.0146119659767
1647959341576722211,9239,1647959341546387434,camera_color_optical_frame,294.679199219,177.983306885,0.0,-7.37155818939,149.009658813,-134.163772583,0.0122631676495
1647959341805948347,9240,1647959341777632236,camera_color_optical_frame,293.638061523,176.953918457,0.0,-8.6160774231,153.523086548,-128.315597534,0.0112698711455
1647959342370877927,9241,1647959342346033811,camera_color_optical_frame,299.099914551,170.981002808,0.0,8.22536849976,139.251342773,-145.265258789,0.014261873439
1647959342609379384,9242,1647959342577851533,camera_color_optical_frame,301.9894104,171.223724365,0.0,15.8626260757,131.453643799,-152.43711853,0.0160762444139
1647959343174629080,9243,1647959343149505853,camera_color_optical_frame,319.618377686,194.294525146,0.0,89.2050018311,36.8120040894,-179.844451904,0.0391005538404
1647959343412690584,9244,1647959343383722782,camera_color_optical_frame,323.508178711,192.712509155,0.0,92.4060974121,28.3536643982,-179.751525879,0.0432177484035
1647959343975196424,9245,1647959343950235128,camera_color_optical_frame,339.208068848,189.086608887,0.0,69.4867324829,21.0788497925,-191.886444092,0.0886353477836
1647959344211948649,9246,1647959344183846235,camera_color_optical_frame,341.154785156,187.150665283,0.0,68.5130157471,22.0350723267,-192.155197144,0.089728936553
1647959344776675185,9247,1647959344748215436,camera_color_optical_frame,337.578979492,195.304946899,0.0,75.6133575439,31.7724819183,-187.641052246,0.0715874582529
1647959345004887040,9248,1647959344975734710,camera_color_optical_frame,336.264465332,196.276321411,0.0,77.2023010254,26.3279819489,-187.857971191,0.0765190422535
1647959345541775331,9249,1647959345517288208,camera_color_optical_frame,337.863067627,194.315139771,0.0,67.9483108521,25.0601463318,-191.966522217,0.101969912648
1647959345780376108,9250,1647959345747753620,camera_color_optical_frame,336.587005615,195.282974243,0.0,66.7262649536,23.043176651,-192.720031738,0.108764529228
1647959346310586415,9251,1647959346285513401,camera_color_optical_frame,336.180145264,187.391983032,0.0,54.3947792053,20.9478149414,197.226028442,0.122990332544
1647959346552248561,9252,1647959346522242307,camera_color_optical_frame,279.133972168,213.884307861,0.0,11.7906179428,-0.0843240320683,206.176422119,0.30121666193
1647959347140991264,9253,1647959347114860534,camera_color_optical_frame,282.725616455,223.346420288,0.0,91.0273590088,11.8388080597,-182.554977417,0.0504326336086
1647959347374935581,9254,1647959347345545530,camera_color_optical_frame,283.045379639,224.339279175,0.0,92.1327133179,10.5612039566,-182.026657104,0.048823852092
1647959347942460560,9255,1647959347913817405,camera_color_optical_frame,287.316040039,232.83644104,0.0,99.4736022949,18.7953090668,-176.938827515,0.0422357395291
1647959348179821631,9256,1647959348147317409,camera_color_optical_frame,285.040618896,235.115020752,0.0,97.4549407959,17.3972511292,-178.336456299,0.0440260544419
1647959348740352451,9257,1647959348713688850,camera_color_optical_frame,294.499084473,232.812286377,0.0,91.8685455322,5.37478256226,-182.425704956,0.048285651952
1647959348977517401,9258,1647959348946956872,camera_color_optical_frame,296.123901367,234.117935181,0.0,96.6979598999,10.5492229462,-179.384475708,0.0438400357962
1647959349486012527,9259,1647959349460768938,camera_color_optical_frame,347.683532715,235.449401855,0.0,93.6300735474,-0.285217314959,181.518585205,0.0465617850423
1647959349723856336,9260,1647959349692739248,camera_color_optical_frame,356.346740723,237.144958496,0.0,96.1303634644,1.75994682312,180.055389404,0.0441873893142
1647959350375696881,9261,1647959350351556062,camera_color_optical_frame,489.912506104,207.169555664,0.0,90.7865982056,24.6921825409,181.258239746,0.0430774502456
1647959350604879321,9262,1647959350575969457,camera_color_optical_frame,488.618682861,212.798065186,0.0,86.6531295776,17.0977478027,184.442092896,0.0552575215697
1647959351180312437,9263,1647959351150572299,camera_color_optical_frame,516.904541016,233.248138428,0.0,81.5996170044,14.3229885101,187.236785889,0.0637604519725
1647959351409942188,9264,1647959351378912448,camera_color_optical_frame,516.921813965,229.778320312,0.0,80.5101013184,28.3333702087,185.986877441,0.0500861369073
1647959352009660099,9265,1647959351983505010,camera_color_optical_frame,526.481628418,246.338195801,0.0,78.1523895264,44.4797439575,183.583587646,0.0423849336803
1647959352243788811,9266,1647959352210855722,camera_color_optical_frame,524.311584473,245.87588501,0.0,79.4897384644,39.4916801453,184.21031189,0.0450480207801
1647959352816170602,9267,1647959352791060209,camera_color_optical_frame,493.835662842,220.647766113,0.0,107.560241699,50.9392967224,164.221069336,0.0294133089483
1647959353070244115,9268,1647959353037594079,camera_color_optical_frame,494.297637939,218.473205566,0.0,108.769950867,40.49584198,166.543243408,0.0309210401028
1647959353619278478,9269,1647959353594870328,camera_color_optical_frame,476.024993896,204.998336792,0.0,97.9238433838,45.5689964294,172.443832397,0.0325905196369
1647959353866953944,9270,1647959353837111711,camera_color_optical_frame,472.539794922,205.845657349,0.0,105.594322205,46.6915168762,167.010162354,0.0303075499833
1647959354447146772,9271,1647959354417497873,camera_color_optical_frame,505.62612915,213.256484985,0.0,nan,nan,nan,nan
1647959354676437285,9272,1647959354646665811,camera_color_optical_frame,480.81338501,205.439544678,0.0,99.8762817383,38.3484992981,173.148330688,0.0376067310572
1647959355275772429,9273,1647959355250033140,camera_color_optical_frame,491.693969727,174.929580688,0.0,90.1425476074,30.2735595703,180.67578125,0.0387898050249
1647959355512697012,9274,1647959355484370231,camera_color_optical_frame,488.668701172,174.978744507,0.0,96.6268615723,29.0475063324,177.15083313,0.038139231503
1647959356077610846,9275,1647959356052327156,camera_color_optical_frame,487.751678467,174.071426392,0.0,95.6867904663,28.7882728577,177.762069702,0.0349081456661
1647959356312292922,9276,1647959356284521818,camera_color_optical_frame,486.025665283,175.362625122,0.0,96.7783203125,28.1942081451,177.211975098,0.038017205894
1647959356880307795,9277,1647959356854528427,camera_color_optical_frame,485.373596191,177.022064209,0.0,94.4387054443,27.0365695953,178.803344727,0.0385316722095
1647959357120724002,9278,1647959357090532779,camera_color_optical_frame,475.598083496,177.99786377,0.0,107.440414429,22.712272644,171.174377441,0.0360480807722
1647959357680270498,9279,1647959357651366949,camera_color_optical_frame,487.740692139,180.187393188,0.0,104.014091492,17.317407608,174.191665649,0.038257651031
1647959357912134302,9280,1647959357883105754,camera_color_optical_frame,489.060852051,181.082580566,0.0,100.288047791,21.0105342865,176.151550293,0.0386952720582
1647959358511208079,9281,1647959358486387252,camera_color_optical_frame,482.981262207,172.335647583,0.0,79.7057418823,52.9965171814,180.309082031,0.0382181741297
