%time,field.header.seq,field.header.stamp,field.header.frame_id,field.origin.x,field.origin.y,field.origin.z,field.dir.x,field.dir.y,field.dir.z,field.score
1626448629351085078,183,1626448629315457344,camera_color_optical_frame,383.598022461,177.988250732,0.0,114.378753662,32.1165885925,58.032749176,0.0230751484632
1626448629447912382,184,1626448629406641721,camera_color_optical_frame,384.251098633,179.32170105,0.0,112.344963074,35.9587440491,59.9075279236,0.0234280414879
1626448629545373478,185,1626448629505157232,camera_color_optical_frame,393.036315918,184.876403809,0.0,114.077384949,20.788898468,64.0946884155,0.0276611577719
1626448629626749364,186,1626448629591282606,camera_color_optical_frame,393.042175293,185.216537476,0.0,113.148696899,23.139383316,65.0195388794,0.0269329864532
1626448629706429805,187,1626448629678803682,camera_color_optical_frame,393.361450195,185.203262329,0.0,113.163894653,22.9251461029,65.0743103027,0.0271431114525
1626448629790502473,188,1626448629759626388,camera_color_optical_frame,393.686706543,184.560531616,0.0,113.033370972,18.2787780762,66.929145813,0.0292762778699
1626448629872157142,189,1626448629839915513,camera_color_optical_frame,394.0050354,184.240966797,0.0,112.665267944,20.6963577271,66.8368148804,0.0282867923379
1626448629952677580,190,1626448629921808481,camera_color_optical_frame,394.3046875,184.554351807,0.0,113.590270996,20.6167049408,65.106918335,0.0278378296643
1626448630032440942,191,1626448630002166509,camera_color_optical_frame,394.64654541,184.875198364,0.0,112.225326538,20.4098167419,67.7483596802,0.0292654391378
1626448630895777011,192,1626448630862105131,camera_color_optical_frame,387.161132812,177.317230225,0.0,113.528884888,29.1149024963,61.5310707092,0.0253686271608
1626448630989462197,193,1626448630949484348,camera_color_optical_frame,387.18081665,176.370239258,0.0,114.171798706,29.1440372467,60.1829147339,0.0257720388472
1626448631070202597,194,1626448631035731792,camera_color_optical_frame,382.037445068,179.303878784,0.0,128.490585327,22.6596565247,12.0075092316,0.0220288299024
1626448631170769953,195,1626448631135482311,camera_color_optical_frame,382.054504395,178.000640869,0.0,125.317375183,16.7736740112,35.9688148499,0.0233239270747
1626448631263323800,196,1626448631226961135,camera_color_optical_frame,381.205841064,178.018417358,0.0,125.546958923,16.4814491272,35.2236557007,0.0231747366488
1626448631359219223,197,1626448631318020820,camera_color_optical_frame,381.21307373,178.421203613,0.0,126.161201477,19.3487663269,30.9120941162,0.0229951348156
1626448631455237225,198,1626448631413157463,camera_color_optical_frame,378.994781494,176.709625244,0.0,125.819252014,34.4384307861,12.3173437119,0.0255004838109
1626448631538133218,199,1626448631503701925,camera_color_optical_frame,379.322296143,169.549835205,0.0,111.177055359,39.1577224731,60.0991821289,0.0242392607033
