%time,field.header.seq,field.header.stamp,field.header.frame_id,field.origin.x,field.origin.y,field.origin.z,field.dir.x,field.dir.y,field.dir.z,field.score
1626204549945896399,1781,1626204549899789810,camera_color_optical_frame,217.158432007,384.223815918,0.0,41.4244918823,44.8719558716,170.245285034,0.133674353361
1626204550542204414,1782,1626204550506640672,camera_color_optical_frame,515.04876709,53.7086105347,0.0,-72.2144622803,38.0841827393,160.407089233,0.0936835259199
1626204550645005605,1783,1626204550601901292,camera_color_optical_frame,461.529815674,63.8021659851,0.0,-89.1790924072,61.9360656738,141.609512329,0.0574959665537
1626204550737489409,1784,1626204550694962024,camera_color_optical_frame,410.333435059,74.4735031128,0.0,-98.5467605591,43.9925231934,142.164672852,0.0463774837554
1626204550834306355,1785,1626204550793446540,camera_color_optical_frame,364.653198242,114.054046631,0.0,-61.4515151978,74.1958084106,151.102111816,0.071358859539
1626204550931546443,1786,1626204550885479450,camera_color_optical_frame,329.866760254,119.266311646,0.0,-104.675445557,65.1899108887,127.539581299,0.041964456439
1626204551020232395,1787,1626204550982288837,camera_color_optical_frame,275.004302979,173.21836853,0.0,-70.9540939331,108.541671753,120.347015381,0.0291594285518
1626204551109439340,1788,1626204551075191736,camera_color_optical_frame,249.788635254,189.279586792,0.0,-78.7813568115,118.207519531,103.712417603,0.0233365260065
1626204551201863167,1789,1626204551163104295,camera_color_optical_frame,245.444778442,192.76902771,0.0,-79.731262207,111.288108826,111.125854492,0.025459703058
1626204551287930156,1790,1626204551253503322,camera_color_optical_frame,230.63230896,203.672668457,0.0,-84.2658691406,117.184020996,100.161743164,0.0216748155653
1626204551368250040,1791,1626204551341594219,camera_color_optical_frame,227.194641113,204.54284668,0.0,-87.7474365234,122.062088013,89.8646697998,0.0197580810636
1626204551457068298,1792,1626204551422204256,camera_color_optical_frame,225.893127441,204.560592651,0.0,-90.4848937988,115.479118347,96.2689437866,0.0218607671559
1626204551544810182,1793,1626204551508695840,camera_color_optical_frame,224.963699341,205.402435303,0.0,-86.3891143799,112.662963867,103.837867737,0.0241064056754
1626204551648147095,1794,1626204551603245019,camera_color_optical_frame,222.390762329,204.976516724,0.0,-79.4092330933,113.216461182,109.206443787,0.0246122218668
1626204551735973360,1795,1626204551697965145,camera_color_optical_frame,221.508544922,203.668701172,0.0,-78.8196258545,119.760269165,101.686584473,0.0212268680334
1626204551834550473,1796,1626204551788328409,camera_color_optical_frame,221.072616577,201.927062988,0.0,-74.851524353,133.388809204,84.8118209839,0.0171045977622
1626204551921456105,1797,1626204551886521816,camera_color_optical_frame,220.214202881,201.107070923,0.0,-72.3542175293,137.2890625,80.1911315918,0.0162324365228
1626204552021752171,1798,1626204551978878021,camera_color_optical_frame,219.738830566,201.046554565,0.0,-75.814666748,137.356964111,76.431854248,0.015961760655
1626204552203582019,1799,1626204552159234762,camera_color_optical_frame,239.663360596,165.586669922,0.0,-55.3823242188,127.17742157,108.608688354,0.0198895353824
1626204552269100714,1800,1626204552224900960,camera_color_optical_frame,240.320709229,160.413711548,0.0,-58.8716506958,123.954910278,110.683395386,0.0202293470502
1626204552355234991,1801,1626204552305465698,camera_color_optical_frame,247.198776245,148.310272217,0.0,-59.0852432251,126.791755676,106.933250427,0.0193055868149
1626204552450054789,1802,1626204552400597095,camera_color_optical_frame,258.939025879,141.761016846,0.0,-63.557220459,113.44052124,119.920463562,0.0249772872776
1626204552530304492,1803,1626204552491147279,camera_color_optical_frame,264.796600342,135.912109375,0.0,-59.1064453125,110.846435547,125.022087097,0.0273025669158
1626204552569919333,1804,1626204552535304546,camera_color_optical_frame,265.767822266,129.423751831,0.0,-75.1829147339,104.793281555,121.180473328,0.0285975541919
1626204552657349154,1805,1626204552620240688,camera_color_optical_frame,294.159851074,117.551567078,0.0,-76.7950363159,99.2404098511,125.174285889,0.0356643423438
1626204552752655129,1806,1626204552713923692,camera_color_optical_frame,317.218597412,112.292129517,0.0,-49.0312767029,96.8869781494,141.601043701,0.0448359660804
1626204552838774250,1807,1626204552802888154,camera_color_optical_frame,322.444854736,102.700798035,0.0,-63.4562759399,110.965492249,122.517501831,0.0306150075048
1626204552923302367,1808,1626204552886182308,camera_color_optical_frame,330.710662842,94.9296417236,0.0,-68.1502990723,115.927131653,114.361946106,0.0265194755048
1626204553018488595,1809,1626204552981746196,camera_color_optical_frame,336.798461914,90.5485916138,0.0,-72.8433609009,114.470100403,112.771636963,0.0266959257424
1626204553118211806,1810,1626204553071357250,camera_color_optical_frame,344.177368164,86.6377639771,0.0,-69.7615966797,99.4748840332,129.457061768,0.0374986231327
1626204553202570008,1811,1626204553165206670,camera_color_optical_frame,345.961395264,83.148109436,0.0,-66.9390335083,115.613555908,115.500701904,0.0276958160102
1626204553296455050,1812,1626204553257028818,camera_color_optical_frame,347.264312744,80.5117111206,0.0,-71.8185958862,118.978462219,108.238296509,0.0251253861934
1626204553384284778,1813,1626204553348349332,camera_color_optical_frame,353.329681396,77.9400939941,0.0,-66.9682235718,113.843078613,117.414718628,0.0286777187139
1626204553478870121,1814,1626204553439552545,camera_color_optical_frame,358.548248291,70.5443115234,0.0,-73.728012085,118.890014648,106.915420532,0.0249320771545
1626204553567438608,1815,1626204553530050039,camera_color_optical_frame,362.463500977,68.3452758789,0.0,-76.2737884521,108.277740479,116.957221985,0.0297830980271
1626204553651709463,1816,1626204553613467931,camera_color_optical_frame,366.359405518,65.7484893799,0.0,-77.218536377,107.593292236,116.970207214,0.0302389748394
1626204553742428720,1817,1626204553704435110,camera_color_optical_frame,359.860443115,59.2465286255,0.0,-82.8725128174,118.832237244,99.2944412231,0.0241755377501
1626204553843848768,1818,1626204553797960996,camera_color_optical_frame,372.014312744,59.6929664612,0.0,-77.758934021,120.924209595,101.063240051,0.0238525215536
1626204553924230320,1819,1626204553888533592,camera_color_optical_frame,338.53427124,53.9990272522,0.0,-42.2411727905,84.0802001953,152.661529541,0.0453221313655
1626204554019940087,1820,1626204553975316762,camera_color_optical_frame,357.131469727,50.447555542,0.0,-77.0702056885,118.798828125,-104.386199951,0.0214406512678
1626204554116787798,1821,1626204554080799579,camera_color_optical_frame,408.363525391,51.0814208984,0.0,-86.0334777832,133.638916016,-71.5938873291,0.0155336922035
1626204554204758476,1822,1626204554168737888,camera_color_optical_frame,408.057952881,51.1037330627,0.0,-84.4397659302,133.093582153,-74.7522125244,0.0159282982349
1626204554291971468,1823,1626204554256181240,camera_color_optical_frame,407.070892334,51.0758666992,0.0,-80.296081543,128.261871338,-87.9969940186,0.017738012597
1626204554386705589,1824,1626204554349454641,camera_color_optical_frame,403.790802002,50.1190643311,0.0,-80.7057495117,126.300674438,-90.6838912964,0.0156086618081
1626204554484874865,1825,1626204554448853492,camera_color_optical_frame,402.485717773,50.4277038574,0.0,-77.296081543,125.999183655,-94.3651809692,0.0163685753942
1626204554592071128,1826,1626204554540288925,camera_color_optical_frame,402.162353516,49.7491188049,0.0,-84.0390319824,130.671951294,-79.8151092529,0.0137605797499
1626204554684138039,1827,1626204554646074771,camera_color_optical_frame,399.557159424,44.900844574,0.0,-83.578994751,111.68939209,-107.487449646,0.0222938135266
1626204554781154634,1828,1626204554741245746,camera_color_optical_frame,398.248565674,42.5871772766,0.0,-84.5497894287,111.323532104,-107.06590271,0.0201080217957
1626204554868869884,1829,1626204554828233003,camera_color_optical_frame,395.661407471,43.2444915771,0.0,-78.1042404175,106.270401001,-117.656616211,0.0223648101091
1626204554959312477,1830,1626204554920930385,camera_color_optical_frame,396.294494629,41.9170913696,0.0,-76.2566986084,114.813301086,-109.846893311,0.0185914449394
1626204555057354485,1831,1626204555016614913,camera_color_optical_frame,394.996643066,28.9143810272,0.0,-88.9476470947,112.575927734,-101.523162842,0.0191248394549
1626204555146971899,1832,1626204555107886552,camera_color_optical_frame,397.276702881,27.2581233978,0.0,-65.0316314697,97.6231307983,-133.678665161,0.0254739299417
1626204555238657572,1833,1626204555203062534,camera_color_optical_frame,378.556427002,30.0900440216,0.0,-42.7438926697,35.9446258545,-172.220291138,0.156930983067
1626204555329054993,1834,1626204555286299705,camera_color_optical_frame,396.944580078,21.8840999603,0.0,-66.7022094727,91.0065155029,-137.873352051,0.033191408962
1626204555418853383,1835,1626204555381762027,camera_color_optical_frame,379.004577637,26.133687973,0.0,-53.5993270874,44.8281898499,-166.450958252,0.125685811043
1626204555513338149,1836,1626204555472874164,camera_color_optical_frame,379.436431885,22.6956443787,0.0,-53.4481201172,35.5244789124,168.973953247,0.125561833382
1626204555612355797,1837,1626204555567286968,camera_color_optical_frame,382.92376709,26.5959281921,0.0,-68.214881897,4.13191127777,167.155471802,0.114324785769
1626204555801299918,1838,1626204555761918783,camera_color_optical_frame,429.877960205,3.75959849358,0.0,nan,nan,nan,nan
1626204555905792805,1839,1626204555869778633,camera_color_optical_frame,424.716278076,3.75506496429,0.0,nan,nan,nan,nan
1626204555996269082,1840,1626204555957965612,camera_color_optical_frame,420.763946533,3.7550239563,0.0,nan,nan,nan,nan
1626204556176995793,1841,1626204556138350963,camera_color_optical_frame,385.520019531,3.74255180359,0.0,nan,nan,nan,nan
1626204557027278624,1842,1626204556984048128,camera_color_optical_frame,392.037109375,3.74878191948,0.0,nan,nan,nan,nan
1626204557551123901,1843,1626204557514615535,camera_color_optical_frame,407.698272705,3.75165820122,0.0,nan,nan,nan,nan
1626204557652535914,1844,1626204557619210958,camera_color_optical_frame,405.120666504,3.74758791924,0.0,nan,nan,nan,nan
1626204557751793667,1845,1626204557707036256,camera_color_optical_frame,406.422271729,3.74212145805,0.0,nan,nan,nan,nan
1626204557841870884,1846,1626204557802422523,camera_color_optical_frame,405.101165771,3.74107146263,0.0,nan,nan,nan,nan
1626204557939243405,1847,1626204557892741441,camera_color_optical_frame,407.710296631,3.73981618881,0.0,nan,nan,nan,nan
1626204558591985014,1848,1626204558555522203,camera_color_optical_frame,502.98223877,3.73716807365,0.0,nan,nan,nan,nan
1626204558851001962,1849,1626204558812715768,camera_color_optical_frame,486.067901611,3.7266023159,0.0,nan,nan,nan,nan
1626204558942098311,1850,1626204558895750045,camera_color_optical_frame,462.535980225,3.73701047897,0.0,-43.0983810425,13.8065090179,175.631698608,0.129283636808
1626204559024832395,1851,1626204558988657712,camera_color_optical_frame,457.317962646,15.0765514374,0.0,-85.286605835,-3.4333152771,158.250320435,0.0591637678444
1626204559123938648,1852,1626204559088379621,camera_color_optical_frame,464.703582764,34.8816184998,0.0,-71.9989852905,43.3743591309,159.020065308,0.0662443861365
1626204559215186299,1853,1626204559174047946,camera_color_optical_frame,455.572570801,33.9888801575,0.0,-75.9449081421,38.3289337158,158.421279907,0.0619976557791
1626204559306352204,1854,1626204559267830371,camera_color_optical_frame,460.349853516,39.6613311768,0.0,-82.7248458862,48.965877533,151.24961853,0.0537602007389
1626204559399877063,1855,1626204559360810995,camera_color_optical_frame,450.337860107,30.9478645325,0.0,-72.3079071045,2.87153530121,165.267745972,0.0738172903657
1626204559494773173,1856,1626204559454690217,camera_color_optical_frame,439.025238037,26.6277046204,0.0,-71.1617431641,-6.2957649231,165.713165283,0.0789150968194
1626204559589569643,1857,1626204559550453424,camera_color_optical_frame,411.655517578,31.8184394836,0.0,-64.4033584595,-19.901058197,167.574203491,0.0922505632043
1626204559687198098,1858,1626204559640032291,camera_color_optical_frame,401.173980713,31.82289505,0.0,-60.8804092407,-17.7874298096,169.288009644,0.103862136602
1626204559892352898,1859,1626204559733440160,camera_color_optical_frame,396.403656006,19.6339817047,0.0,-54.7461662292,15.3276290894,171.856323242,0.113100618124
1626204559939431882,1860,1626204559898775577,camera_color_optical_frame,392.06741333,42.2547988892,0.0,nan,nan,nan,nan
1626204559997136116,1861,1626204559960833072,camera_color_optical_frame,388.149780273,44.8752403259,0.0,nan,nan,nan,nan
1626204560039672203,1862,1626204560004978656,camera_color_optical_frame,416.857727051,25.6117115021,0.0,-2.64501190186,10.2075910568,181.638763428,0.268217533827
1626204560125592947,1863,1626204560087868213,camera_color_optical_frame,403.799865723,37.0482902527,0.0,-4.60270595551,9.24369430542,181.652679443,0.25993296504
1626204560216764168,1864,1626204560178491592,camera_color_optical_frame,362.05065918,67.0778503418,0.0,nan,nan,nan,nan
1626204560298710517,1865,1626204560264929294,camera_color_optical_frame,360.760131836,70.9748687744,0.0,nan,nan,nan,nan
1626204560393846340,1866,1626204560353249788,camera_color_optical_frame,354.201568604,57.9462890625,0.0,nan,nan,nan,nan
1626204560480854366,1867,1626204560441551208,camera_color_optical_frame,360.710327148,57.920879364,0.0,nan,nan,nan,nan
1626204560563161153,1868,1626204560527533292,camera_color_optical_frame,351.597198486,45.5160636902,0.0,-31.940700531,3.16084432602,178.813735962,0.171600550413
1626204560653829951,1869,1626204560610893249,camera_color_optical_frame,350.295227051,42.2717590332,0.0,nan,nan,nan,nan
1626204560745665813,1870,1626204560703812599,camera_color_optical_frame,341.803741455,30.5467376709,0.0,-72.122795105,-45.8505249023,158.185974121,0.0808869674802
1626204560839935687,1871,1626204560799957990,camera_color_optical_frame,349.402923584,30.0901298523,0.0,-78.8945541382,33.6077728271,158.011245728,0.0587244443595
1626204560932928188,1872,1626204560895057439,camera_color_optical_frame,340.826660156,18.600566864,0.0,-136.884246826,24.9622039795,107.999397278,0.0278653670102
1626204561024932260,1873,1626204560987621545,camera_color_optical_frame,352.905609131,22.6795578003,0.0,-118.774635315,46.9198646545,-122.658287048,0.0447022542357
1626204561124417706,1874,1626204561082143306,camera_color_optical_frame,372.151123047,17.9593601227,0.0,-121.610038757,92.7915496826,-84.7860336304,0.0310376528651
1626204561217390419,1875,1626204561176871538,camera_color_optical_frame,377.719360352,17.6127357483,0.0,-125.39263916,101.678497314,-65.1035385132,0.0257127135992
1626204561306669347,1876,1626204561271185636,camera_color_optical_frame,396.622314453,9.62724208832,0.0,-67.356048584,78.2437591553,-145.963699341,0.0764136090875
1626204561392737366,1877,1626204561355771541,camera_color_optical_frame,402.49206543,9.4666967392,0.0,-65.2685394287,82.6503067017,-144.314193726,0.0742930322886
1626204561485651652,1878,1626204561445256233,camera_color_optical_frame,401.653656006,11.3476905823,0.0,-7.4911108017,45.8740959167,-175.276596069,0.119946531951
1626204561580977427,1879,1626204561541338205,camera_color_optical_frame,397.940917969,15.1515903473,0.0,29.2584819794,41.7981109619,173.872009277,0.09550113976
1626204561676578191,1880,1626204561637554407,camera_color_optical_frame,405.54196167,11.3355226517,0.0,-0.188551843166,44.7086868286,-175.78678894,0.125612348318
1626204561779626212,1881,1626204561742099046,camera_color_optical_frame,407.707550049,11.3478889465,0.0,0.235807001591,47.3111190796,-175.030349731,0.139591008425
1626204561874517908,1882,1626204561832118749,camera_color_optical_frame,383.767547607,18.5340766907,0.0,55.9567222595,31.8111629486,168.893890381,0.145376116037
1626204561959293254,1883,1626204561920556545,camera_color_optical_frame,385.194915771,21.2210159302,0.0,66.8406677246,78.8509521484,-145.864135742,0.0412904694676
1626204562057781243,1884,1626204562017343759,camera_color_optical_frame,410.769104004,33.5612182617,0.0,17.740814209,18.1977958679,-180.000473022,0.136871337891
1626204562152026801,1885,1626204562112531900,camera_color_optical_frame,394.997741699,37.0510940552,0.0,71.080909729,85.7893676758,-139.149536133,0.033142067492
1626204562241490721,1886,1626204562203186511,camera_color_optical_frame,398.267669678,37.3787536621,0.0,76.3697357178,72.8557052612,-144.125061035,0.0348030291498
1626204562329483904,1887,1626204562294197082,camera_color_optical_frame,400.20993042,35.7377166748,0.0,83.8868789673,73.5532455444,-139.011001587,0.0290549248457
1626204562422894352,1888,1626204562380171298,camera_color_optical_frame,400.209228516,34.7752189636,0.0,85.3508834839,69.4180908203,-140.373092651,0.0281351413578
1626204562510374655,1889,1626204562470594882,camera_color_optical_frame,399.890380859,33.7784385681,0.0,96.3658065796,66.3707885742,-133.95993042,0.0236594025046
1626204562615197018,1890,1626204562573954105,camera_color_optical_frame,400.191711426,27.2816791534,0.0,100.382888794,50.662322998,-138.226409912,0.0268457587808
1626204562699285109,1891,1626204562664001226,camera_color_optical_frame,381.166900635,20.9459609985,0.0,128.813735962,45.1246070862,111.687347412,0.0209600683302
1626204562790118004,1892,1626204562753877878,camera_color_optical_frame,403.373016357,12.4536123276,0.0,85.6424713135,24.6280021667,155.938323975,0.0730330273509
1626204562881702326,1893,1626204562842084407,camera_color_optical_frame,377.716430664,9.93760108948,0.0,93.7900848389,63.2976570129,-137.584533691,0.0267831720412
1626204562979467464,1894,1626204562940167427,camera_color_optical_frame,364.64831543,7.4497551918,0.0,111.503593445,28.6160774231,135.765472412,0.034455511719
1626204563070007332,1895,1626204563032130479,camera_color_optical_frame,353.321929932,6.56701993942,0.0,108.860786438,31.3686485291,137.457672119,0.0372231863439
1626204563160947935,1896,1626204563124105930,camera_color_optical_frame,362.014129639,6.49874782562,0.0,93.0686798096,33.693611145,149.199203491,0.0532760880888
1626204563248020639,1897,1626204563212371826,camera_color_optical_frame,362.666442871,9.78659820557,0.0,82.1708526611,61.546005249,-146.414550781,0.0320392735302
1626204563341028507,1898,1626204563299976587,camera_color_optical_frame,386.828948975,20.7541542053,0.0,78.9733047485,10.4865379333,161.503662109,0.0809441879392
1626204563430006023,1899,1626204563392261981,camera_color_optical_frame,366.621856689,18.7696018219,0.0,98.8825912476,55.4741821289,-137.375076294,0.0313905589283
1626204563523422129,1900,1626204563482176780,camera_color_optical_frame,371.815368652,42.9035339355,0.0,74.5143966675,88.0193481445,-135.569992065,0.029092527926
1626204563608434553,1901,1626204563570971965,camera_color_optical_frame,373.112976074,53.9990768433,0.0,69.703338623,93.1504516602,-134.603088379,0.0288629159331
1626204563694751019,1902,1626204563660223245,camera_color_optical_frame,375.083435059,63.4717216492,0.0,64.8908462524,97.4686355591,-133.879226685,0.0282533876598
1626204563786825460,1903,1626204563749091625,camera_color_optical_frame,378.016479492,72.6050033569,0.0,76.8338470459,93.2606887817,-130.143981934,0.0260960813612
1626204563882215145,1904,1626204563843139886,camera_color_optical_frame,380.299560547,76.5350494385,0.0,74.9379882812,93.8754959106,-130.877029419,0.0271712448448
1626204563984734479,1905,1626204563949603080,camera_color_optical_frame,384.216522217,79.1294708252,0.0,84.166557312,86.9940490723,-129.92678833,0.025583345443
1626204564079722769,1906,1626204564037662029,camera_color_optical_frame,384.87109375,83.3698883057,0.0,76.0625762939,90.9050827026,-132.471908569,0.0274647884071
1626204564168590450,1907,1626204564129808425,camera_color_optical_frame,387.141784668,97.0654754639,0.0,78.9681167603,79.89793396,-138.321578979,0.0323381572962
