%time,field.header.seq,field.header.stamp,field.header.frame_id,field.origin.x,field.origin.y,field.origin.z,field.dir.x,field.dir.y,field.dir.z,field.score
1626448671494913464,627,1626448671457217931,camera_color_optical_frame,469.372528076,175.717544556,0.0,111.721199036,17.8016395569,-69.4648284912,0.0313727036119
1626448671586753668,628,1626448671546627998,camera_color_optical_frame,469.41973877,183.547348022,0.0,113.594779968,18.7459793091,65.7218933105,0.0287233870476
1626448671662724185,629,1626448671625322341,camera_color_optical_frame,469.727661133,183.867523193,0.0,111.816627502,16.0442276001,69.7684326172,0.0311168152839
1626448671755143861,630,1626448671715708732,camera_color_optical_frame,470.049682617,184.217437744,0.0,110.246498108,15.7398719788,72.5581741333,0.0322646573186
1626448671848289719,631,1626448671809349536,camera_color_optical_frame,469.405090332,184.88494873,0.0,109.50970459,18.7220611572,73.008354187,0.0325213186443
1626448671963519538,632,1626448671904692888,camera_color_optical_frame,469.058166504,184.867660522,0.0,109.129837036,19.7749671936,73.3303070068,0.0319401100278
1626448672039562287,633,1626448672003658294,camera_color_optical_frame,466.44519043,184.529098511,0.0,108.750923157,17.9647026062,74.4614715576,0.0323818959296
1626448672135207286,634,1626448672094780683,camera_color_optical_frame,466.42489624,183.914932251,0.0,110.711273193,17.7432823181,71.2500610352,0.0312933474779
1626448672223666258,635,1626448672186688423,camera_color_optical_frame,466.407318115,184.526092529,0.0,109.867202759,17.3509063721,72.788230896,0.0318737961352
1626448672314095752,636,1626448672277969121,camera_color_optical_frame,465.807952881,184.534393311,0.0,109.221946716,16.2518234253,74.1329193115,0.0331543795764
1626448672398267621,637,1626448672359936714,camera_color_optical_frame,465.796569824,184.213241577,0.0,109.757965088,19.1195087433,72.4792251587,0.0311475507915
1626448672494726428,638,1626448672456413030,camera_color_optical_frame,468.105010986,176.371551514,0.0,107.978942871,13.289806366,76.7580184937,0.0338056087494
