%time,field.header.seq,field.header.stamp,field.header.frame_id,field.origin.x,field.origin.y,field.origin.z,field.dir.x,field.dir.y,field.dir.z,field.score
1647289379824969075,7723,1647289379794300079,camera_color_optical_frame,275.88583374,66.7306900024,0.0,89.6221923828,75.2932052612,-148.229156494,0.0326641835272
1647289379935280768,7724,1647289379907496929,camera_color_optical_frame,271.967163086,65.4365539551,0.0,97.8925323486,64.1027755737,-148.263137817,0.0319020561874
1647289380148582611,7725,1647289380122886180,camera_color_optical_frame,271.963287354,65.4332809448,0.0,96.6921157837,64.7546310425,-148.821044922,0.0322999246418
1647289380415772421,7726,1647289380382426977,camera_color_optical_frame,270.987365723,66.0832519531,0.0,94.6423339844,65.8658599854,-149.73789978,0.0337934345007
1647289380982358661,7727,1647289380955931901,camera_color_optical_frame,270.667114258,56.8996772766,0.0,49.3796882629,89.8377380371,-159.714630127,0.0430562905967
1647289381230400653,7728,1647289381194359302,camera_color_optical_frame,273.019897461,57.3811912537,0.0,66.9014587402,74.9445037842,-161.153549194,0.0499085150659
1647289381782937825,7729,1647289381756428003,camera_color_optical_frame,279.300933838,54.5496444702,0.0,79.0286636353,92.6632614136,-143.940658569,0.0287798438221
1647289382041291080,7730,1647289382002627372,camera_color_optical_frame,273.26763916,64.7833557129,0.0,81.2009277344,74.5370788574,-153.920013428,0.0366007760167
1647289382613650880,7731,1647289382587590932,camera_color_optical_frame,306.974487305,68.379699707,0.0,4.44594049454,140.920043945,-122.99407196,0.0159619878978
1647289382869455813,7732,1647289382834698438,camera_color_optical_frame,306.700500488,71.7423477173,0.0,3.12046790123,150.012451172,-110.487991333,0.0166527163237
1647289383445117508,7733,1647289383419843673,camera_color_optical_frame,239.353118896,157.135925293,0.0,20.7477149963,35.9583091736,187.732833862,0.198386788368
1647289383698152567,7734,1647289383665986299,camera_color_optical_frame,256.060943604,161.813980103,0.0,28.7863445282,63.7324142456,178.141708374,0.0914414227009
1647289384244676583,7735,1647289384219478130,camera_color_optical_frame,297.819335938,196.272994995,0.0,13.20545578,69.1570663452,177.934432983,0.0943090394139
1647289384500806157,7736,1647289384468898534,camera_color_optical_frame,297.557312012,193.671340942,0.0,14.5183124542,69.114906311,177.83921814,0.0930406153202
1647289385047220690,7737,1647289385021293878,camera_color_optical_frame,281.104492188,195.944274902,0.0,19.1756420135,68.6380462646,177.554779053,0.0924307182431
