0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
1,0.030605114,0.155606299,0,0,1
1,0.030869613,0.177890843,0,0,1
1,0.029649818,0.248039558,0,0,0
1,0.026116373,0.295838435,0,0,0
1,0.028892106,0.305618099,0,0,0
1,0.02754896,0.303833325,0,0,0
1,0.030263434,0.307253651,0,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
1,0.052213005,0.085306938,0,0,1
1,0.050951356,0.437171898,0,0,1
1,0.048880067,0.436341676,0,0,1
1,0.05095282,0.050391151,0,0,0
1,0.04908378,0.069579137,0,0,0
1,0.049463947,0.152528512,0,0,0
1,0.049118521,0.18645894,0,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
1,0.016261696,0.058772215,0,0,0
1,0.015676632,0.066505115,0,0,0
1,0.016392138,0.063533535,0,0,0
1,0.015177852,0.034988699,0,0,0
1,0.015550802,0.251998801,0,0,0
1,0.014420501,0.349470199,0,0,0
1,0.015202782,0.406349942,0,0,0
1,0.015644078,0.569951024,0,0,0
1,0.015001882,0.565643494,0,0,0
1,0.015111795,0.561503454,0,0,0
1,0.015300987,0.557561574,0,0,0
1,0.015457622,0.553850817,0,0,0
1,0.01971339,0.550405797,0,0,0
1,0.017192877,0.551063515,0,0,0
1,0.016804647,0.551472471,0,0,0
1,0.014085008,0.544068599,0,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
1,0.025899441,0.082419141,0,0,1
1,0.02468074,0.066559053,0,0,1
1,0.024383992,0.080661103,0,0,1
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
1,0.061368883,0.081403267,0,0,1
1,0.061521213,0.092725005,0,0,1
1,0.061495832,0.106031135,0,0,1
1,0.060524738,0.144444383,0,0,1
1,0.062907212,0.302090623,0,0,1
1,0.061714742,0.325959688,0,0,1
1,0.060140639,0.35260129,0,0,0
1,0.026764307,0.042097013,0,0,0
1,0.027276588,0.03467352,0,0,0
1,0.027338062,0.037212951,0,0,0
1,0.026541811,0.045868027,0,0,0
1,0.024644622,0.039661235,0,0,0
1,0.02788093,0.238478892,0,0,0
1,0.03098329,0.449904683,0,0,0
1,0.031482722,0.450022013,0,0,0
1,0.031365917,0.400178939,0,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
1,0.110134519,0.207455674,0,0,1
1,0.109159357,0.201376233,0,0,1
1,0.10770413,0.213198369,0,0,1
1,0.10217482,0.203682278,0,0,1
1,0.107629953,0.210636815,0,0,1
1,0.093907148,0.142571507,0,0,1
1,0.031148601,0.179352606,0,0,1
1,0.06621488,0.180859684,0,0,1
1,0.09261847,0.161404021,0,0,1
1,0.090626161,0.130898102,0,0,1
1,0.020135896,0.032941004,0,0,0
1,0.03704839,0.040477486,0,0,0
1,0.030697793,0.037246702,0,0,0
1,0.024242976,0.037194689,0,0,0
1,0.041008513,0.006744178,0,0,0
1,0.060524645,0.201984854,0,0,0
