0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
1,0.030605114,0,0,0,1
1,0.030869613,0,0,0,1
1,0.029649818,0,0,0,0
1,0.026116373,0,0,0,0
1,0.028892106,0,0,0,0
1,0.02754896,0,0,0,0
1,0.030263434,0,0,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
1,0.052213005,0,0,0,1
1,0.050951356,0,0,0,1
1,0.048880067,0,0,0,1
1,0.05095282,0,0,0,0
1,0.04908378,0,0,0,0
1,0.049463947,0,0,0,0
1,0.049118521,0,0,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
1,0.016261696,0,0,0,0
1,0.015676632,0,0,0,0
1,0.016392138,0,0,0,0
1,0.015177852,0,0,0,0
1,0.015550802,0,0,0,0
1,0.014420501,0,0,0,0
1,0.015202782,0,0,0,0
1,0.015644078,0,0,0,0
1,0.015001882,0,0,0,0
1,0.015111795,0,0,0,0
1,0.015300987,0,0,0,0
1,0.015457622,0,0,0,0
1,0.01971339,0,0,0,0
1,0.017192877,0,0,0,0
1,0.016804647,0,0,0,0
1,0.014085008,0,0,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
1,0.025899441,0,0,0,1
1,0.02468074,0,0,0,1
1,0.024383992,0,0,0,1
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
1,0.061368883,0,0,0,1
1,0.061521213,0,0,0,1
1,0.061495832,0,0,0,1
1,0.060524738,0,0,0,1
1,0.062907212,0,0,0,1
1,0.061714742,0,0,0,1
1,0.060140639,0,0,0,0
1,0.026764307,0,0,0,0
1,0.027276588,0,0,0,0
1,0.027338062,0,0,0,0
1,0.026541811,0,0,0,0
1,0.024644622,0,0,0,0
1,0.02788093,0,0,0,0
1,0.03098329,0,0,0,0
1,0.031482722,0,0,0,0
1,0.031365917,0,0,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
1,0.110134519,0,0,0,1
1,0.109159357,0,0,0,1
1,0.10770413,0,0,0,1
1,0.10217482,0,0,0,1
1,0.107629953,0,0,0,1
1,0.093907148,0,0,0,1
1,0.031148601,0,0,0,1
1,0.06621488,0,0,0,1
1,0.09261847,0,0,0,1
1,0.090626161,0,0,0,1
1,0.020135896,0,0,0,0
1,0.03704839,0,0,0,0
1,0.030697793,0,0,0,0
1,0.024242976,0,0,0,0
1,0.041008513,0,0,0,0
1,0.060524645,0,0,0,0
1,0.04263197,0,0,0,0
1,0.046449054,0,0,0,0
1,0.054005493,0,0,0,0
1,0.036763409,0,0,0,0
1,0.028878957,0,0,0,0
1,0.069956447,0,0,0,0
1,0.063364694,0,0,0,0
1,0.035450904,0,0,0,0
1,0.039099079,0,0,0,0
1,0.038852958,0,0,0,0
1,0.035030596,0,0,0,0
1,0.03267811,0,0,0,0
1,0.036724676,0,0,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
0,1,1,1,0,0
