%time,field.header.seq,field.header.stamp,field.header.frame_id,field.origin.x,field.origin.y,field.origin.z,field.dir.x,field.dir.y,field.dir.z,field.score
1647288283856536413,4004,1647288283817768812,camera_color_optical_frame,221.061019897,95.4406738281,0.0,87.6694107056,66.3145828247,-134.374404907,0.0435109585524
1647288283969673341,4005,1647288283941788673,camera_color_optical_frame,220.070709229,97.7413101196,0.0,83.8673019409,60.8860549927,-139.800750732,0.047779712826
1647288284072236810,4006,1647288284047098875,camera_color_optical_frame,220.10824585,99.3595581055,0.0,87.0376739502,51.1031417847,-141.978240967,0.0477283746004
1647288284204446699,4007,1647288284179467439,camera_color_optical_frame,219.122116089,99.0421142578,0.0,85.1786422729,55.3811683655,-141.448959351,0.0484483391047
1647288284490205365,4008,1647288284452315568,camera_color_optical_frame,220.389877319,99.669418335,0.0,90.4723434448,47.8291473389,-140.858673096,0.0441773533821
1647288285100032157,4009,1647288285074670076,camera_color_optical_frame,224.726379395,111.970451355,0.0,94.2790298462,69.3627243042,-127.537078857,0.0388417877257
1647288285386501634,4010,1647288285353397130,camera_color_optical_frame,223.426208496,112.223373413,0.0,90.3647537231,67.8155441284,-131.535934448,0.0406416505575
1647288285860142145,4011,1647288285830648422,camera_color_optical_frame,231.500732422,143.075180054,0.0,73.3835449219,45.8521499634,-152.147903442,0.0781437382102
1647288286437612172,4012,1647288286410761833,camera_color_optical_frame,246.184371948,144.39894104,0.0,65.198348999,64.4050750732,-148.792678833,0.0586701631546
1647288286697098002,4013,1647288286662053108,camera_color_optical_frame,247.501998901,142.767929077,0.0,71.1371459961,63.0564193726,146.398757935,0.0532970242202
1647288287332622863,4014,1647288287307412624,camera_color_optical_frame,279.501800537,135.594802856,0.0,78.5106658936,69.786781311,-138.633636475,0.0420383177698
1647288287592111191,4015,1647288287557111263,camera_color_optical_frame,284.374542236,138.181365967,0.0,86.2426834106,59.4794998169,138.867248535,0.0485876128078
1647288288233044755,4016,1647288288203513860,camera_color_optical_frame,280.490234375,144.395523071,0.0,88.8709106445,61.3250350952,-136.114364624,0.0400602966547
