%time,field.header.seq,field.header.stamp,field.header.frame_id,field.origin.x,field.origin.y,field.origin.z,field.dir.x,field.dir.y,field.dir.z,field.score
1626204398161367949,731,1626204398122590065,camera_color_optical_frame,316.365631104,29.1794013977,0.0,-100.856887817,100.259872437,93.0413818359,0.0262450501323
1626204398249933574,732,1626204398214605569,camera_color_optical_frame,303.624023438,35.4299125671,0.0,-86.232673645,102.238586426,106.039360046,0.0272231381387
1626204398343157703,733,1626204398303935289,camera_color_optical_frame,291.888366699,40.9613876343,0.0,-86.7552337646,99.5036315918,108.422996521,0.030513484031
1626204398436716155,734,1626204398399001836,camera_color_optical_frame,214.98449707,125.799568176,0.0,-67.2645721436,95.1072616577,126.608917236,0.0427432097495
1626204398527434125,735,1626204398488469839,camera_color_optical_frame,189.758102417,152.751785278,0.0,-65.0455322266,94.4923782349,128.39125061,0.0431089736521
1626204398613402632,736,1626204398576625585,camera_color_optical_frame,176.235855103,164.95223999,0.0,-60.8994979858,94.3462677002,130.742004395,0.0448578856885
1626204398706061809,737,1626204398662638425,camera_color_optical_frame,145.39239502,170.600036621,0.0,-87.5964508057,78.1780090332,125.664482117,0.0472076758742
1626204398807767648,738,1626204398764211177,camera_color_optical_frame,111.445999146,227.152740479,0.0,-51.545009613,97.4349212646,132.67489624,0.0423940084875
1626204398895618093,739,1626204398856623888,camera_color_optical_frame,106.655555725,244.996231079,0.0,-47.9122467041,114.285469055,118.532455444,0.0314837582409
1626204398985050522,740,1626204398949977397,camera_color_optical_frame,83.365447998,247.833984375,0.0,-58.2354812622,119.926025391,106.639434814,0.0227266103029
1626204399077014447,741,1626204399037974596,camera_color_optical_frame,99.6975631714,250.664596558,0.0,-56.9527778625,107.438819885,121.167472839,0.0338567197323
1626204399162787216,742,1626204399126791715,camera_color_optical_frame,100.984764099,258.473358154,0.0,-58.4770011902,113.228103638,114.32888031,0.0309878978878
1626204399257507232,743,1626204399217244386,camera_color_optical_frame,99.664604187,258.95401001,0.0,-57.8382301331,113.795822144,114.064056396,0.0300320517272
1626204399344554257,744,1626204399308714389,camera_color_optical_frame,100.999580383,260.204833984,0.0,-57.8010139465,106.827865601,121.320861816,0.0354574397206
1626204399435282955,745,1626204399399896860,camera_color_optical_frame,103.184310913,259.774688721,0.0,-52.5630722046,100.631561279,129.551696777,0.0418478175998
1626204399521349929,746,1626204399485634088,camera_color_optical_frame,84.6863098145,259.23550415,0.0,-53.8489532471,121.206558228,107.585357666,0.0228370781988
1626204399618652606,747,1626204399572792053,camera_color_optical_frame,84.6981582642,257.292877197,0.0,-54.3100166321,123.407676697,104.512016296,0.0222164783627
1626204399713151220,748,1626204399676283597,camera_color_optical_frame,164.653259277,175.407714844,0.0,8.4658536911,93.4614639282,-145.971221924,0.0329726934433
1626204399803376928,749,1626204399765371561,camera_color_optical_frame,162.363143921,176.415771484,0.0,14.1490468979,47.1648979187,-168.460861206,0.0983987897635
1626204399892466562,750,1626204399855401515,camera_color_optical_frame,176.699005127,163.643066406,0.0,36.3823051453,71.5637512207,-154.675186157,0.0531831420958
1626204399987190407,751,1626204399946595668,camera_color_optical_frame,173.848983765,165.47026062,0.0,37.4482269287,43.2850418091,-165.63772583,0.124208584428
1626204400073186545,752,1626204400037229061,camera_color_optical_frame,179.576828003,162.845718384,0.0,46.8769798279,57.4602470398,-158.026947021,0.0904179736972
1626204400158954597,753,1626204400120388507,camera_color_optical_frame,184.543411255,159.978424072,0.0,60.2174224854,73.929725647,-144.885406494,0.0599698796868
1626204400257301127,754,1626204400220041513,camera_color_optical_frame,227.072357178,143.821121216,0.0,75.4388427734,74.4231338501,-136.465072632,0.0493995063007
