%time,field.header.seq,field.header.stamp,field.header.frame_id,field.origin.x,field.origin.y,field.origin.z,field.dir.x,field.dir.y,field.dir.z,field.score
1647288393911924257,4837,1647288393881235599,camera_color_optical_frame,217.654052734,82.9783859253,0.0,80.9204483032,111.149154663,-102.475013733,0.0191938970238
1647288394031001156,4838,1647288394000767707,camera_color_optical_frame,217.676345825,81.9472351074,0.0,76.8368377686,116.636291504,-99.146484375,0.018311727792
1647288394251380194,4839,1647288394225052833,camera_color_optical_frame,217.398376465,82.2106323242,0.0,72.5700836182,118.96320343,-99.64402771,0.0176390837878
1647288394513382949,4840,1647288394480333805,camera_color_optical_frame,217.912658691,82.2004318237,0.0,69.8250656128,118.080787659,-102.926216125,0.0184088591486
1647288395136868144,4841,1647288395110987663,camera_color_optical_frame,254.161437988,83.5826721191,0.0,104.511413574,-8.18457794189,138.811340332,0.0349540859461
1647288395407948652,4842,1647288395376592397,camera_color_optical_frame,255.893600464,82.2895812988,0.0,102.836952209,-14.6541042328,139.605072021,0.0357029624283
1647288396007523490,4843,1647288395981048583,camera_color_optical_frame,306.784851074,73.1656723022,0.0,96.1373596191,6.78495693207,145.442657471,0.0446885712445
1647288396272628349,4844,1647288396238982439,camera_color_optical_frame,307.681427002,73.5674285889,0.0,95.5005569458,4.41379356384,146.007568359,0.0450395829976
1647288396870727823,4845,1647288396844594478,camera_color_optical_frame,331.592224121,61.4104194641,0.0,94.345741272,34.5489311218,142.338119507,0.0548950992525
1647288397140757107,4846,1647288397102993488,camera_color_optical_frame,331.167724609,62.2836380005,0.0,91.1085662842,29.0393753052,145.99156189,0.0570536293089
1647288397741601319,4847,1647288397714043617,camera_color_optical_frame,312.897277832,47.9219398499,0.0,81.141708374,6.49434614182,155.252883911,0.0629460513592
1647288398002493896,4848,1647288397967485189,camera_color_optical_frame,312.035369873,44.8828163147,0.0,78.5657043457,-6.65238332748,156.706756592,0.0646298974752
1647288398504124238,4849,1647288398471972942,camera_color_optical_frame,264.135131836,47.5012931824,0.0,nan,nan,nan,nan
1647288399099907704,4850,1647288399073688507,camera_color_optical_frame,3.73932170868,210.889038086,0.0,-0.0273922085762,15.8871040344,176.538345337,0.233064576983
1647288399378284974,4851,1647288399346439599,camera_color_optical_frame,195.612930298,73.9208145142,0.0,-57.0886688232,24.8859233856,164.766586304,0.0954066887498
1647288400011237446,4852,1647288399985592603,camera_color_optical_frame,227.929229736,68.0398864746,0.0,-45.5058097839,6.86524105072,170.583526611,0.123294949532
1647288400268434855,4853,1647288400236095666,camera_color_optical_frame,226.94329834,70.3339157104,0.0,-41.28175354,3.34345459938,171.885940552,0.135491251945
1647288400917943478,4854,1647288400887832164,camera_color_optical_frame,360.721405029,152.549057007,0.0,8.08656311035,0.387580245733,177.123779297,0.325722664595
1647288401814908892,4855,1647288401789675235,camera_color_optical_frame,223.39074707,94.4534454346,0.0,90.77394104,90.6277084351,-114.955039978,0.0252490788698
1647288402093139732,4856,1647288402061522483,camera_color_optical_frame,223.377807617,96.420501709,0.0,91.3759231567,86.8272399902,-117.645385742,0.0253221448511
1647288402737140284,4857,1647288402711832046,camera_color_optical_frame,229.411453247,130.480697632,0.0,77.954788208,113.788711548,-101.81022644,0.0187590904534
1647288403024398445,4858,1647288402992488145,camera_color_optical_frame,228.375778198,132.3331604,0.0,76.7880172729,110.278236389,-106.943611145,0.0197286196053
1647288403656416286,4859,1647288403630213737,camera_color_optical_frame,168.879898071,176.172851562,0.0,0.380721390247,103.353622437,-140.03326416,0.0283545702696
1647288403917072199,4860,1647288403885524272,camera_color_optical_frame,171.154464722,178.674377441,0.0,-18.5769424438,84.9581985474,151.872970581,0.0407235734165
1647288404553070780,4861,1647288404525409460,camera_color_optical_frame,174.342575073,152.938751221,0.0,6.82194709778,127.845527649,-115.254776001,0.0197504330426
1647288404821527415,4862,1647288404780962467,camera_color_optical_frame,180.863525391,153.987533569,0.0,-2.74496412277,126.700775146,-116.83216095,0.0221344809979
1647288405335450772,4863,1647288405303154706,camera_color_optical_frame,187.146286011,165.451080322,0.0,2.13783884048,90.3545303345,-149.647827148,0.0404116213322
1647288405904895490,4864,1647288405878323793,camera_color_optical_frame,223.640945435,81.4506225586,0.0,nan,nan,nan,nan
1647288406189649877,4865,1647288406156513214,camera_color_optical_frame,222.39012146,80.1364440918,0.0,nan,nan,nan,nan
1647288406812569258,4866,1647288406786502599,camera_color_optical_frame,223.666122437,69.6716308594,0.0,nan,nan,nan,nan
1647288407084705396,4867,1647288407054362535,camera_color_optical_frame,167.564086914,115.658416748,0.0,-11.2048149109,83.0907897949,-153.806350708,0.0468157045543
1647288407692671106,4868,1647288407665550947,camera_color_optical_frame,192.711853027,116.003372192,0.0,87.0322570801,79.1822814941,-126.906837463,0.037979580462
1647288407958008169,4869,1647288407923905849,camera_color_optical_frame,201.515960693,109.80304718,0.0,100.936927795,63.7000694275,-125.141738892,0.0293874256313
1647288408469291046,4870,1647288408431354522,camera_color_optical_frame,226.308303833,69.2479248047,0.0,112.148269653,3.3022480011,132.277664185,0.0305328648537
1647288409076213597,4871,1647288409051193714,camera_color_optical_frame,304.143341064,38.3560562134,0.0,116.308944702,60.3789749146,111.430541992,0.0308971628547
1647288409359345718,4872,1647288409325458288,camera_color_optical_frame,307.646240234,39.6741371155,0.0,126.2241745,42.3307647705,108.656295776,0.0271460041404
1647288410013399536,4873,1647288409987481832,camera_color_optical_frame,370.517578125,130.328292847,0.0,19.6927528381,1.61077547073,176.104736328,0.253454118967
1647288410289465890,4874,1647288410257862806,camera_color_optical_frame,268.047332764,17.4588909149,0.0,87.8183288574,25.538608551,148.921310425,0.0619008243084
1647288410913592629,4875,1647288410887244224,camera_color_optical_frame,212.816085815,9.39913463593,0.0,97.2618560791,10.9926528931,144.325027466,0.0451012328267
1647288411182894747,4876,1647288411150005578,camera_color_optical_frame,225.637069702,8.62761878967,0.0,47.4317359924,28.5445899963,167.480789185,0.0976284891367
1647288411826543594,4877,1647288411799561500,camera_color_optical_frame,184.880355835,99.0705718994,0.0,86.4633636475,62.1345100403,-137.41947937,0.0520828850567
1647288412094880775,4878,1647288412053966522,camera_color_optical_frame,181.601745605,98.0613861084,0.0,83.1491851807,59.7682533264,-140.806900024,0.0562755651772
1647288412723124403,4879,1647288412696617841,camera_color_optical_frame,193.934173584,112.230926514,0.0,85.559387207,87.9885940552,-121.473503113,0.0300743412226
1647288413007614747,4880,1647288412975341558,camera_color_optical_frame,194.4402771,112.470169067,0.0,90.8328933716,79.3104019165,-123.829788208,0.032680619508
1647288413614300648,4881,1647288413589274168,camera_color_optical_frame,240.34677124,118.277618408,0.0,87.6133728027,68.4984130859,-133.195907593,0.0392507761717
